Label,Tweet,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready,prediction
0,  pedangdut lesti kejora alami kdrt karir rizky billar terancam bubar di dunia pertelevisian indonesia takberkategori karir kdlestikejora rizkybillar,149,pedangdut lesti kejora alami kdrt karir rizky billar terancam bubar di dunia pertelevisian indonesia takberkategori karir kdlestikejora rizkybillar,"['pedangdut', 'lesti', 'kejora', 'alami', 'kdrt', 'karir', 'rizky', 'billar', 'terancam', 'bubar', 'di', 'dunia', 'pertelevisian', 'indonesia', 'takberkategori', 'karir', 'kdlestikejora', 'rizkybillar']","['dangdut', 'lesti', 'kejora', 'alami', 'kdrt', 'karir', 'rizky', 'billar', 'ancam', 'bubar', 'di', 'dunia', 'televisi', 'indonesia', 'takberkategori', 'karir', 'kdlestikejora', 'rizkybillar']","['dangdut', 'lesti', 'kejora', 'alami', 'kdrt', 'karir', 'rizky', 'billar', 'ancam', 'bubar', 'di', 'dunia', 'televisi', 'indonesia', 'takberkategori', 'karir', 'kdlestikejora', 'rizkybillar']","['dangdut', 'lesti', 'kejora', 'alami', 'kdrt', 'karir', 'rizky', 'billar', 'ancam', 'bubar', 'dunia', 'televisi', 'indonesia', 'takberkategori', 'karir', 'kdlestikejora', 'rizkybillar']",dangdut lesti kejora alami kdrt karir rizky billar ancam bubar dunia televisi indonesia takberkategori karir kdlestikejora rizkybillar,Non_HS
0,  kekerasan dalam rumah tangga pernah tengok terjadi depan mata menggigil rasa satu badan satu hal pulak nak melerainya dah lah time tu anak dorang baby pun ada kesian baby tu jadi bahan rebutan alhamdulillah nasib baik baby tu tak apa kdrt,240,kekerasan dalam rumah tangga pernah tengok terjadi depan mata menggigil rasa satu badan satu hal pulak nak melerainya dah lah time tu anak dorang baby pun ada kesian baby tu jadi bahan rebutan alhamdulillah nasib baik baby tu tak apa kdrt,"['kekerasan', 'dalam', 'rumah', 'tangga', 'pernah', 'tengok', 'terjadi', 'depan', 'mata', 'menggigil', 'rasa', 'satu', 'badan', 'satu', 'hal', 'pulak', 'nak', 'melerainya', 'dah', 'lah', 'time', 'tu', 'anak', 'dorang', 'baby', 'pun', 'ada', 'kesian', 'baby', 'tu', 'jadi', 'bahan', 'rebutan', 'alhamdulillah', 'nasib', 'baik', 'baby', 'tu', 'tak', 'apa', 'kdrt']","['keras', 'dalam', 'rumah', 'tangga', 'pernah', 'tengok', 'jadi', 'depan', 'mata', 'gigil', 'rasa', 'satu', 'badan', 'satu', 'hal', 'pulak', 'nak', 'lerai', 'dah', 'lah', 'time', 'tu', 'anak', 'dorang', 'baby', 'pun', 'ada', 'kesi', 'baby', 'tu', 'jadi', 'bahan', 'rebut', 'alhamdulillah', 'nasib', 'baik', 'baby', 'tu', 'tak', 'apa', 'kdrt']","['keras', 'dalam', 'rumah', 'tangga', 'pernah', 'tengok', 'jadi', 'depan', 'mata', 'gigil', 'rasa', 'satu', 'badan', 'satu', 'hal', 'pulak', 'nak', 'lerai', 'dah', 'lah', 'time', 'tu', 'anak', 'dorang', 'baby', 'pun', 'ada', 'kesi', 'baby', 'tu', 'jadi', 'bahan', 'rebut', 'alhamdulillah', 'nasib', 'baik', 'baby', 'tu', 'tak', 'apa', 'kdrt']","['keras', 'rumah', 'tangga', 'tengok', 'mata', 'gigil', 'badan', 'pulak', 'nak', 'lerai', 'dah', 'time', 'tu', 'anak', 'dorang', 'baby', 'kesi', 'baby', 'tu', 'bahan', 'rebut', 'alhamdulillah', 'nasib', 'baby', 'tu', 'kdrt']",keras rumah tangga tengok mata gigil badan pulak nak lerai dah time tu anak dorang baby kesi baby tu bahan rebut alhamdulillah nasib baby tu kdrt,Non_HS
0,  billar tak akui banting lesti polisi hasil visum sudah buktikan semua baca selengkapnya disini mataindonesia rizkybillar lesty hasilvisum kdrt,144,billar tak akui banting lesti polisi hasil visum sudah buktikan semua baca selengkapnya disini mataindonesia rizkybillar lesty hasilvisum kdrt,"['billar', 'tak', 'akui', 'banting', 'lesti', 'polisi', 'hasil', 'visum', 'sudah', 'buktikan', 'semua', 'baca', 'selengkapnya', 'disini', 'mataindonesia', 'rizkybillar', 'lesty', 'hasilvisum', 'kdrt']","['billar', 'tak', 'aku', 'banting', 'lesti', 'polisi', 'hasil', 'visum', 'sudah', 'bukti', 'semua', 'baca', 'lengkap', 'sini', 'mataindonesia', 'rizkybillar', 'lesty', 'hasilvisum', 'kdrt']","['billar', 'tak', 'aku', 'banting', 'lesti', 'polisi', 'hasil', 'visum', 'sudah', 'bukti', 'semua', 'baca', 'lengkap', 'sini', 'mataindonesia', 'rizkybillar', 'lesty', 'hasilvisum', 'kdrt']","['billar', 'banting', 'lesti', 'polisi', 'hasil', 'visum', 'bukti', 'baca', 'lengkap', 'mataindonesia', 'rizkybillar', 'lesty', 'hasilvisum', 'kdrt']",billar banting lesti polisi hasil visum bukti baca lengkap mataindonesia rizkybillar lesty hasilvisum kdrt,Non_HS
0,  lesti kejora sudah sembuh lesllar leslar lesllar kd,53,lesti kejora sudah sembuh lesllar leslar lesllar kd,"['lesti', 'kejora', 'sudah', 'sembuh', 'lesllar', 'leslar', 'lesllar', 'kd']","['lesti', 'kejora', 'sudah', 'sembuh', 'lesllar', 'leslar', 'lesllar', 'kd']","['lesti', 'kejora', 'sudah', 'sembuh', 'lesllar', 'leslar', 'lesllar', 'kd']","['lesti', 'kejora', 'sembuh', 'lesllar', 'leslar', 'lesllar', 'kd']",lesti kejora sembuh lesllar leslar lesllar kd,Non_HS
0,  miller khan comeback di takdir cinta yang kupilih tempramen dan kdrt via abarbintang id kd millerkhan,103,miller khan comeback di takdir cinta yang kupilih tempramen dan kdrt via abarbintang id kd millerkhan,"['miller', 'khan', 'comeback', 'di', 'takdir', 'cinta', 'yang', 'kupilih', 'tempramen', 'dan', 'kdrt', 'via', 'abarbintang', 'id', 'kd', 'millerkhan']","['miller', 'khan', 'comeback', 'di', 'takdir', 'cinta', 'yang', 'pilih', 'tempramen', 'dan', 'kdrt', 'via', 'abarbintang', 'id', 'kd', 'millerkhan']","['miller', 'khan', 'comeback', 'di', 'takdir', 'cinta', 'yang', 'pilih', 'tempramen', 'dan', 'kdrt', 'via', 'abarbintang', 'id', 'kd', 'millerkhan']","['miller', 'khan', 'comeback', 'takdir', 'cinta', 'pilih', 'tempramen', 'kdrt', 'via', 'abarbintang', 'id', 'kd', 'millerkhan']",miller khan comeback takdir cinta pilih tempramen kdrt via abarbintang id kd millerkhan,Non_HS
0,  rizky billar tak mau penuhi panggilan pemeriksaan polda metro jaya yang seharusnya digelar hari ini kami terkait kasus kddengan lesti kejora rizkybillar lestikejora kd,169,rizky billar tak mau penuhi panggilan pemeriksaan polda metro jaya yang seharusnya digelar hari ini kami terkait kasus kddengan lesti kejora rizkybillar lestikejora kd,"['rizky', 'billar', 'tak', 'mau', 'penuhi', 'panggilan', 'pemeriksaan', 'polda', 'metro', 'jaya', 'yang', 'seharusnya', 'digelar', 'hari', 'ini', 'kami', 'terkait', 'kasus', 'kddengan', 'lesti', 'kejora', 'rizkybillar', 'lestikejora', 'kd']","['rizky', 'billar', 'tak', 'mau', 'penuh', 'panggil', 'periksa', 'polda', 'metro', 'jaya', 'yang', 'harus', 'gelar', 'hari', 'ini', 'kami', 'kait', 'kasus', 'kddengan', 'lesti', 'kejora', 'rizkybillar', 'lestikejora', 'kd']","['rizky', 'billar', 'tak', 'mau', 'penuh', 'panggil', 'periksa', 'polda', 'metro', 'jaya', 'yang', 'harus', 'gelar', 'hari', 'ini', 'kami', 'kait', 'kasus', 'kddengan', 'lesti', 'kejora', 'rizkybillar', 'lestikejora', 'kd']","['rizky', 'billar', 'penuh', 'panggil', 'periksa', 'polda', 'metro', 'jaya', 'gelar', 'kait', 'kddengan', 'lesti', 'kejora', 'rizkybillar', 'lestikejora', 'kd']",rizky billar penuh panggil periksa polda metro jaya gelar kait kddengan lesti kejora rizkybillar lestikejora kd,Non_HS
0,  sodara kakek zeus maxwin coyy slotgg slotzeus trendingnow fyp rtpslot fypage videogames video viral trend trendingtopic lestikejora rizkibillar kdbaimwong prankvideo,167,sodara kakek zeus maxwin coyy slotgg slotzeus trendingnow fyp rtpslot fypage videogames video viral trend trendingtopic lestikejora rizkibillar kdbaimwong prankvideo,"['sodara', 'kakek', 'zeus', 'maxwin', 'coyy', 'slotgg', 'slotzeus', 'trendingnow', 'fyp', 'rtpslot', 'fypage', 'videogames', 'video', 'viral', 'trend', 'trendingtopic', 'lestikejora', 'rizkibillar', 'kdbaimwong', 'prankvideo']","['sodara', 'kakek', 'zeus', 'maxwin', 'coyy', 'slotgg', 'slotzeus', 'trendingnow', 'fyp', 'rtpslot', 'fypage', 'videogames', 'video', 'viral', 'trend', 'trendingtopic', 'lestikejora', 'rizkibillar', 'kdbaimwong', 'prankvideo']","['sodara', 'kakek', 'zeus', 'maxwin', 'coyy', 'slotgg', 'slotzeus', 'trendingnow', 'fyp', 'rtpslot', 'fypage', 'videogames', 'video', 'viral', 'trend', 'trendingtopic', 'lestikejora', 'rizkibillar', 'kdbaimwong', 'prankvideo']","['sodara', 'kakek', 'zeus', 'maxwin', 'coyy', 'slotgg', 'slotzeus', 'trendingnow', 'fyp', 'rtpslot', 'fypage', 'videogames', 'video', 'viral', 'trend', 'trendingtopic', 'lestikejora', 'rizkibillar', 'kdbaimwong', 'prankvideo']",sodara kakek zeus maxwin coyy slotgg slotzeus trendingnow fyp rtpslot fypage videogames video viral trend trendingtopic lestikejora rizkibillar kdbaimwong prankvideo,Non_HS
0,  kantongi alat bukti kdrizky billar polisi sudah bisa jadi tersangka dingin kdkebanting rizkybillar,100,kantongi alat bukti kdrizky billar polisi sudah bisa jadi tersangka dingin kdkebanting rizkybillar,"['kantongi', 'alat', 'bukti', 'kdrizky', 'billar', 'polisi', 'sudah', 'bisa', 'jadi', 'tersangka', 'dingin', 'kdkebanting', 'rizkybillar']","['kantong', 'alat', 'bukti', 'kdrizky', 'billar', 'polisi', 'sudah', 'bisa', 'jadi', 'sangka', 'dingin', 'kdkebanting', 'rizkybillar']","['kantong', 'alat', 'bukti', 'kdrizky', 'billar', 'polisi', 'sudah', 'bisa', 'jadi', 'sangka', 'dingin', 'kdkebanting', 'rizkybillar']","['kantong', 'alat', 'bukti', 'kdrizky', 'billar', 'polisi', 'sangka', 'dingin', 'kdkebanting', 'rizkybillar']",kantong alat bukti kdrizky billar polisi sangka dingin kdkebanting rizkybillar,Non_HS
0,  video prank rizky billar belikan kapal pesiar mewah viral lagi lesti kejora entar cicilannya gimana lestikejora rizkybillar leslar kd,135,video prank rizky billar belikan kapal pesiar mewah viral lagi lesti kejora entar cicilannya gimana lestikejora rizkybillar leslar kd,"['video', 'prank', 'rizky', 'billar', 'belikan', 'kapal', 'pesiar', 'mewah', 'viral', 'lagi', 'lesti', 'kejora', 'entar', 'cicilannya', 'gimana', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['video', 'prank', 'rizky', 'billar', 'belikan', 'kapal', 'pesiar', 'mewah', 'viral', 'lagi', 'lesti', 'kejora', 'entar', 'cicil', 'gimana', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['video', 'prank', 'rizky', 'billar', 'belikan', 'kapal', 'pesiar', 'mewah', 'viral', 'lagi', 'lesti', 'kejora', 'entar', 'cicil', 'gimana', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['video', 'prank', 'rizky', 'billar', 'belikan', 'kapal', 'pesiar', 'mewah', 'viral', 'lesti', 'kejora', 'entar', 'cicil', 'gimana', 'lestikejora', 'rizkybillar', 'leslar', 'kd']",video prank rizky billar belikan kapal pesiar mewah viral lesti kejora entar cicil gimana lestikejora rizkybillar leslar kd,Non_HS
0,  dibanting bilang kebanting pasti di cekik bilangnya kecekik leslar lestikejora kdrt,85,dibanting bilang kebanting pasti di cekik bilangnya kecekik leslar lestikejora kdrt,"['dibanting', 'bilang', 'kebanting', 'pasti', 'di', 'cekik', 'bilangnya', 'kecekik', 'leslar', 'lestikejora', 'kdrt']","['banting', 'bilang', 'banting', 'pasti', 'di', 'cekik', 'bilang', 'cekik', 'leslar', 'lestikejora', 'kdrt']","['banting', 'bilang', 'banting', 'pasti', 'di', 'cekik', 'bilang', 'cekik', 'leslar', 'lestikejora', 'kdrt']","['banting', 'bilang', 'banting', 'cekik', 'bilang', 'cekik', 'leslar', 'lestikejora', 'kdrt']",banting bilang banting cekik bilang cekik leslar lestikejora kdrt,Non_HS
0,  alasan rizky billar mangkir rizkybillar lestikejora kdberitaterkini,69,alasan rizky billar mangkir rizkybillar lestikejora kdberitaterkini,"['alasan', 'rizky', 'billar', 'mangkir', 'rizkybillar', 'lestikejora', 'kdberitaterkini']","['alas', 'rizky', 'billar', 'mangkir', 'rizkybillar', 'lestikejora', 'kdberitaterkini']","['alas', 'rizky', 'billar', 'mangkir', 'rizkybillar', 'lestikejora', 'kdberitaterkini']","['alas', 'rizky', 'billar', 'mangkir', 'rizkybillar', 'lestikejora', 'kdberitaterkini']",alas rizky billar mangkir rizkybillar lestikejora kdberitaterkini,Non_HS
0,  angka pasaran taiwan hari ini adalah result shio anjing selamat kepada pemenang jackpot kdrgobet togelterpercaya,114,angka pasaran taiwan hari ini adalah result shio anjing selamat kepada pemenang jackpot kdrgobet togelterpercaya,"['angka', 'pasaran', 'taiwan', 'hari', 'ini', 'adalah', 'result', 'shio', 'anjing', 'selamat', 'kepada', 'pemenang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'taiwan', 'hari', 'ini', 'adalah', 'result', 'shio', 'anjing', 'selamat', 'kepada', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'taiwan', 'hari', 'ini', 'adalah', 'result', 'shio', 'anjing', 'selamat', 'kepada', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'taiwan', 'result', 'shio', 'anjing', 'selamat', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']",angka pasar taiwan result shio anjing selamat menang jackpot kdrgobet togelterpercaya,Non_HS
0,  perjalanan hidup rizky billar rizkybillar lestikejora kdrizkybilar,68,perjalanan hidup rizky billar rizkybillar lestikejora kdrizkybilar,"['perjalanan', 'hidup', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'kdrizkybilar']","['jalan', 'hidup', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'kdrizkybilar']","['jalan', 'hidup', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'kdrizkybilar']","['jalan', 'hidup', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'kdrizkybilar']",jalan hidup rizky billar rizkybillar lestikejora kdrizkybilar,Non_HS
0,  rizky billar disebut kembali mesra dengan lesti kejora usai insiden kd rizkibillar lestikejora kdrizkybillar,110,rizky billar disebut kembali mesra dengan lesti kejora usai insiden kd rizkibillar lestikejora kdrizkybillar,"['rizky', 'billar', 'disebut', 'kembali', 'mesra', 'dengan', 'lesti', 'kejora', 'usai', 'insiden', 'kd', 'rizkibillar', 'lestikejora', 'kdrizkybillar']","['rizky', 'billar', 'sebut', 'kembali', 'mesra', 'dengan', 'lesti', 'kejora', 'usai', 'insiden', 'kd', 'rizkibillar', 'lestikejora', 'kdrizkybillar']","['rizky', 'billar', 'sebut', 'kembali', 'mesra', 'dengan', 'lesti', 'kejora', 'usai', 'insiden', 'kd', 'rizkibillar', 'lestikejora', 'kdrizkybillar']","['rizky', 'billar', 'mesra', 'lesti', 'kejora', 'insiden', 'kd', 'rizkibillar', 'lestikejora', 'kdrizkybillar']",rizky billar mesra lesti kejora insiden kd rizkibillar lestikejora kdrizkybillar,Non_HS
0,  tepis lakukan kdrt begini cerita versi rizky billar baca selengkapnya disini rizkybillar lestikejora kdperselingkuhan mataindonesia,133,tepis lakukan kdrt begini cerita versi rizky billar baca selengkapnya disini rizkybillar lestikejora kdperselingkuhan mataindonesia,"['tepis', 'lakukan', 'kdrt', 'begini', 'cerita', 'versi', 'rizky', 'billar', 'baca', 'selengkapnya', 'disini', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'mataindonesia']","['tepis', 'laku', 'kdrt', 'begini', 'cerita', 'versi', 'rizky', 'billar', 'baca', 'lengkap', 'sini', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'mataindonesia']","['tepis', 'laku', 'kdrt', 'begini', 'cerita', 'versi', 'rizky', 'billar', 'baca', 'lengkap', 'sini', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'mataindonesia']","['tepis', 'laku', 'kdrt', 'cerita', 'versi', 'rizky', 'billar', 'baca', 'lengkap', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'mataindonesia']",tepis laku kdrt cerita versi rizky billar baca lengkap rizkybillar lestikejora kdperselingkuhan mataindonesia,Non_HS
0,  pengacara sebut psikis rizky billar terganggu dan anggap laporan kdlesti kejora berlebihan lestikejora rizkybillar kd,119,pengacara sebut psikis rizky billar terganggu dan anggap laporan kdlesti kejora berlebihan lestikejora rizkybillar kd,"['pengacara', 'sebut', 'psikis', 'rizky', 'billar', 'terganggu', 'dan', 'anggap', 'laporan', 'kdlesti', 'kejora', 'berlebihan', 'lestikejora', 'rizkybillar', 'kd']","['acara', 'sebut', 'psikis', 'rizky', 'billar', 'ganggu', 'dan', 'anggap', 'lapor', 'kdlesti', 'kejora', 'lebih', 'lestikejora', 'rizkybillar', 'kd']","['acara', 'sebut', 'psikis', 'rizky', 'billar', 'ganggu', 'dan', 'anggap', 'lapor', 'kdlesti', 'kejora', 'lebih', 'lestikejora', 'rizkybillar', 'kd']","['acara', 'psikis', 'rizky', 'billar', 'ganggu', 'anggap', 'lapor', 'kdlesti', 'kejora', 'lestikejora', 'rizkybillar', 'kd']",acara psikis rizky billar ganggu anggap lapor kdlesti kejora lestikejora rizkybillar kd,Non_HS
0,  terpopuler dalam keterangan awal lesti menerangkan bahwa kditu bukan pertama kalinya tapi sudah sering dan ini puncaknya kata kombes endra zulpan kd,150,terpopuler dalam keterangan awal lesti menerangkan bahwa kditu bukan pertama kalinya tapi sudah sering dan ini puncaknya kata kombes endra zulpan kd,"['terpopuler', 'dalam', 'keterangan', 'awal', 'lesti', 'menerangkan', 'bahwa', 'kditu', 'bukan', 'pertama', 'kalinya', 'tapi', 'sudah', 'sering', 'dan', 'ini', 'puncaknya', 'kata', 'kombes', 'endra', 'zulpan', 'kd']","['populer', 'dalam', 'terang', 'awal', 'lesti', 'terang', 'bahwa', 'kditu', 'bukan', 'pertama', 'kali', 'tapi', 'sudah', 'sering', 'dan', 'ini', 'puncak', 'kata', 'kombes', 'endra', 'zulpan', 'kd']","['populer', 'dalam', 'terang', 'awal', 'lesti', 'terang', 'bahwa', 'kditu', 'bukan', 'pertama', 'kali', 'tapi', 'sudah', 'sering', 'dan', 'ini', 'puncak', 'kata', 'kombes', 'endra', 'zulpan', 'kd']","['populer', 'terang', 'lesti', 'terang', 'kditu', 'kali', 'puncak', 'kombes', 'endra', 'zulpan', 'kd']",populer terang lesti terang kditu kali puncak kombes endra zulpan kd,Non_HS
0,  rizky billar mangkir pemeriksaan dugaan kd baca selengkapnya disini rzikybillar lestikejora kdperselingkuhan,110,rizky billar mangkir pemeriksaan dugaan kd baca selengkapnya disini rzikybillar lestikejora kdperselingkuhan,"['rizky', 'billar', 'mangkir', 'pemeriksaan', 'dugaan', 'kd', 'baca', 'selengkapnya', 'disini', 'rzikybillar', 'lestikejora', 'kdperselingkuhan']","['rizky', 'billar', 'mangkir', 'periksa', 'duga', 'kd', 'baca', 'lengkap', 'sini', 'rzikybillar', 'lestikejora', 'kdperselingkuhan']","['rizky', 'billar', 'mangkir', 'periksa', 'duga', 'kd', 'baca', 'lengkap', 'sini', 'rzikybillar', 'lestikejora', 'kdperselingkuhan']","['rizky', 'billar', 'mangkir', 'periksa', 'duga', 'kd', 'baca', 'lengkap', 'rzikybillar', 'lestikejora', 'kdperselingkuhan']",rizky billar mangkir periksa duga kd baca lengkap rzikybillar lestikejora kdperselingkuhan,Non_HS
0,  muhammad rizky atau rizky billar dituding melakukan kekerasan dalam rumah tangga kdrt terhadap istrinya lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy kasuskdrt polresmetrojaksel pemeriksaan,235,muhammad rizky atau rizky billar dituding melakukan kekerasan dalam rumah tangga kdrt terhadap istrinya lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy kasuskdrt polresmetrojaksel pemeriksaan,"['muhammad', 'rizky', 'atau', 'rizky', 'billar', 'dituding', 'melakukan', 'kekerasan', 'dalam', 'rumah', 'tangga', 'kdrt', 'terhadap', 'istrinya', 'lesti', 'kejora', 'baca', 'disini', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'pedangdut', 'dacademy', 'kasuskdrt', 'polresmetrojaksel', 'pemeriksaan']","['muhammad', 'rizky', 'atau', 'rizky', 'billar', 'tuding', 'laku', 'keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'hadap', 'istri', 'lesti', 'kejora', 'baca', 'sini', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'dangdut', 'dacademy', 'kasuskdrt', 'polresmetrojaksel', 'periksa']","['muhammad', 'rizky', 'atau', 'rizky', 'billar', 'tuding', 'laku', 'keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'hadap', 'istri', 'lesti', 'kejora', 'baca', 'sini', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'dangdut', 'dacademy', 'kasuskdrt', 'polresmetrojaksel', 'periksa']","['muhammad', 'rizky', 'rizky', 'billar', 'tuding', 'laku', 'keras', 'rumah', 'tangga', 'kdrt', 'hadap', 'istri', 'lesti', 'kejora', 'baca', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'dangdut', 'dacademy', 'kasuskdrt', 'polresmetrojaksel', 'periksa']",muhammad rizky rizky billar tuding laku keras rumah tangga kdrt hadap istri lesti kejora baca lt lt rizkybillar lestikejora kdrt dugaankdrt dangdut dacademy kasuskdrt polresmetrojaksel periksa,Non_HS
0,  rizky billar disebut alami gangguan psikis karena netizen sampai harus panggil ustaz rizkybillar lestykejora beritaterkini kd selengkapnya gt,143,rizky billar disebut alami gangguan psikis karena netizen sampai harus panggil ustaz rizkybillar lestykejora beritaterkini kd selengkapnya gt,"['rizky', 'billar', 'disebut', 'alami', 'gangguan', 'psikis', 'karena', 'netizen', 'sampai', 'harus', 'panggil', 'ustaz', 'rizkybillar', 'lestykejora', 'beritaterkini', 'kd', 'selengkapnya', 'gt']","['rizky', 'billar', 'sebut', 'alami', 'ganggu', 'psikis', 'karena', 'netizen', 'sampai', 'harus', 'panggil', 'ustaz', 'rizkybillar', 'lestykejora', 'beritaterkini', 'kd', 'lengkap', 'gt']","['rizky', 'billar', 'sebut', 'alami', 'ganggu', 'psikis', 'karena', 'netizen', 'sampai', 'harus', 'panggil', 'ustaz', 'rizkybillar', 'lestykejora', 'beritaterkini', 'kd', 'lengkap', 'gt']","['rizky', 'billar', 'alami', 'ganggu', 'psikis', 'netizen', 'panggil', 'ustaz', 'rizkybillar', 'lestykejora', 'beritaterkini', 'kd', 'lengkap', 'gt']",rizky billar alami ganggu psikis netizen panggil ustaz rizkybillar lestykejora beritaterkini kd lengkap gt,Non_HS
0,  polisi minta keterangan adan penjaga rumah lesti kejora gal lestikejora kdpolresmetrojakartaselatan polresjaksel rizkybillar seputarinewsrcti rcti news beritaterkini,167,polisi minta keterangan adan penjaga rumah lesti kejora gal lestikejora kdpolresmetrojakartaselatan polresjaksel rizkybillar seputarinewsrcti rcti news beritaterkini,"['polisi', 'minta', 'keterangan', 'adan', 'penjaga', 'rumah', 'lesti', 'kejora', 'gal', 'lestikejora', 'kdpolresmetrojakartaselatan', 'polresjaksel', 'rizkybillar', 'seputarinewsrcti', 'rcti', 'news', 'beritaterkini']","['polisi', 'minta', 'terang', 'adan', 'jaga', 'rumah', 'lesti', 'kejora', 'gal', 'lestikejora', 'kdpolresmetrojakartaselatan', 'polresjaksel', 'rizkybillar', 'seputarinewsrcti', 'rcti', 'news', 'beritaterkini']","['polisi', 'minta', 'terang', 'adan', 'jaga', 'rumah', 'lesti', 'kejora', 'gal', 'lestikejora', 'kdpolresmetrojakartaselatan', 'polresjaksel', 'rizkybillar', 'seputarinewsrcti', 'rcti', 'news', 'beritaterkini']","['polisi', 'terang', 'adan', 'jaga', 'rumah', 'lesti', 'kejora', 'gal', 'lestikejora', 'kdpolresmetrojakartaselatan', 'polresjaksel', 'rizkybillar', 'seputarinewsrcti', 'rcti', 'news', 'beritaterkini']",polisi terang adan jaga rumah lesti kejora gal lestikejora kdpolresmetrojakartaselatan polresjaksel rizkybillar seputarinewsrcti rcti news beritaterkini,Non_HS
0,  angka keluar pasaran mongolia hari ini adalah result shio kuda selamat bagi pemenang jackpot kdrgobet togelterpercaya,119,angka keluar pasaran mongolia hari ini adalah result shio kuda selamat bagi pemenang jackpot kdrgobet togelterpercaya,"['angka', 'keluar', 'pasaran', 'mongolia', 'hari', 'ini', 'adalah', 'result', 'shio', 'kuda', 'selamat', 'bagi', 'pemenang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'keluar', 'pasar', 'mongolia', 'hari', 'ini', 'adalah', 'result', 'shio', 'kuda', 'selamat', 'bagi', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'keluar', 'pasar', 'mongolia', 'hari', 'ini', 'adalah', 'result', 'shio', 'kuda', 'selamat', 'bagi', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'mongolia', 'result', 'shio', 'kuda', 'selamat', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']",angka pasar mongolia result shio kuda selamat menang jackpot kdrgobet togelterpercaya,Non_HS
0,  pengacara enggan bahas isu perselingkuhan rizky billar lestikejora kdrt rizkybillar penyanyi,94,pengacara enggan bahas isu perselingkuhan rizky billar lestikejora kdrt rizkybillar penyanyi,"['pengacara', 'enggan', 'bahas', 'isu', 'perselingkuhan', 'rizky', 'billar', 'lestikejora', 'kdrt', 'rizkybillar', 'penyanyi']","['acara', 'enggan', 'bahas', 'isu', 'selingkuh', 'rizky', 'billar', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']","['acara', 'enggan', 'bahas', 'isu', 'selingkuh', 'rizky', 'billar', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']","['acara', 'enggan', 'bahas', 'isu', 'selingkuh', 'rizky', 'billar', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']",acara enggan bahas isu selingkuh rizky billar lestikejora kdrt rizkybillar nyanyi,Non_HS
0,  pengacara klaim rizky billar tak ada masalah dengan lesti lestikejora kdrt rizkybillar penyanyi,97,pengacara klaim rizky billar tak ada masalah dengan lesti lestikejora kdrt rizkybillar penyanyi,"['pengacara', 'klaim', 'rizky', 'billar', 'tak', 'ada', 'masalah', 'dengan', 'lesti', 'lestikejora', 'kdrt', 'rizkybillar', 'penyanyi']","['acara', 'klaim', 'rizky', 'billar', 'tak', 'ada', 'masalah', 'dengan', 'lesti', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']","['acara', 'klaim', 'rizky', 'billar', 'tak', 'ada', 'masalah', 'dengan', 'lesti', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']","['acara', 'klaim', 'rizky', 'billar', 'lesti', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']",acara klaim rizky billar lesti lestikejora kdrt rizkybillar nyanyi,Non_HS
