date,username,Lemma,Subjectivity,Polarity,Analysis
10/7/2022 0:00,wirdapurwanti,  terpopuler dalam keterangan awal lesti menerangkan bahwa kditu bukan pertama kalinya tapi sudah sering dan ini puncaknya kata kombes endra zulpan kdrt,0.0,0.0,Netral
10/7/2022 0:00,heraldindo,  terkait tuduhan membanting lesti kejora beberapa kali kuasa hukum rizky billar ade efril manurung buka suara rizkybillar lestikejora kd,0.0,0.0,Netral
10/7/2022 0:00,detikcom,  lesti kejora melaporkan dugaan kdsuaminya rizky billar namun hal ini dibantah oleh rizky billar simak pembahasannya kd,0.0,0.0,Netral
10/7/2022 0:00,gemaposid,  penjelasan polda metro jaya terkait kddialami lesty kejora kdrt rizkybillar lestykejora,0.0,0.0,Netral
10/7/2022 0:00,beritajatimcom,  wasekjen mui berikan pesan untuk antisipasi kdrt surabaya kekerasan dalam rumah tangga kdrt tengah menjadi sorotan publik berbagai pihak menanggapi persoalan ragam antisipasikdrt kdrt mui pesan via eritajatimcom,0.0,0.0,Netral
10/7/2022 0:00,wahananewsdotco,  sctv tangguhkan gelar gorgeous dad rizky billar lestikejora kdrt rizkybillar penyanyi,0.9,0.7,Positive
10/7/2022 0:00,suaramerdeka,  bantah semua tudingan kdrt kuasa hukum klaim rizky billar lesti kejora masih mesra kdrt lesti lestikejora rizkybillar mesra suamiistri suami istri rumahsakit besuk,0.0,0.0,Netral
10/7/2022 0:00,tribunkaltim,  dugaan kdterhadap lesti kronologi versi rizky billar dari cekcok hingga kejadian di kamar mandi rizkybillar lesti lestikejora leslar leslarlovers kd lewat ribunkaltim,0.0,0.0,Netral
10/7/2022 0:00,iniaku52020340,  depostbali rizky billar suami lesti kejora mangkir dari panggilan pemeriksaan terkait kasus dugaan kdyang dilakukan kepada istrinya rizkybillar lestikejora kasuskdrt sidangpertama kdmatanajwa,0.0,0.0,Netral
10/7/2022 0:00,portal_pwt,  mami isa zega bongkar kelakuan rizky billar yang temperamental iya kalo itu tapi dia bukan simpanan mamiisaega isaega uyakuya lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/7/2022 0:00,wahananewsdotco,  rizky billar selingkuh dibuntuti lesti kejora sampai ke hotel lestikejora kdrt rizkybillar penyanyi,0.0,0.0,Netral
10/7/2022 0:00,portal_pwt,  pengaruhi suara emas lesti kejora begini kondisi lesti kejora sekarang seberapa fatal cekikan di leher lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/7/2022 0:00,portal_pwt,  rizky billar alami gangguan psikis pasca diduga lakukan kdke lesti sampai memanggil pak ustadz lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/7/2022 0:00,portal_pwt,  kelanjutan kasus lesti kejora yang banyak bikin ibu ibu lemas pernah dilempar bola biliar lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/7/2022 0:00,tribunmedan,  berita terkini rizkybillar disebut kena mental mangkir dari panggilan polisi rizky bicara soal tuduhan kdlestikejora tribunmedan via ribunmedan,0.2,-0.1,Negative
10/7/2022 0:00,pmi_millenial,  hukuman penjara membayangi baim dam paula usuttuntastragedikanjuruhan nasdem chelseamilan kdbaimwong,0.0,0.0,Netral
10/7/2022 0:00,jobsearch_id,  gitar dituning lesti dibanting gitar dipetik lesti dicekik ygy bilar face tear joy lestikejora lestikdkdwithyou dramaqueens topmodel,0.2,0.8,Positive
10/7/2022 0:00,tribunkaltim,  rizki da ingin jenguk lesti kejora kembaran ridho da tak sangka ada kdkarena romantis di medsos lewat ribunkaltim rizkida lestikejora rizkybillar kdrt,0.0,0.0,Netral
10/7/2022 0:00,wahananewsdotco,  endang mulyana dan istri nangis sebut tak akan ampuni rizky billar minta lesti kejora ajukan cerai kdrt rizkybillar lestikejora wahananewsco,0.0,0.0,Netral
10/7/2022 0:00,beritabaruco,  pedangdut lesti kejora alami kdrt karir rizky billar terancam bubar di dunia pertelevisian indonesia takberkategori karir kdlestikejora rizkybillar,0.0,0.0,Netral
10/7/2022 0:00,mayirahawaa,  kekerasan dalam rumah tangga pernah tengok terjadi depan mata menggigil rasa satu badan satu hal pulak nak melerainya dah lah time tu anak dorang baby pun ada kesian baby tu jadi bahan rebutan alhamdulillah nasib baik baby tu tak apa kdrt,0.0,0.0,Netral
10/7/2022 0:00,matamilenialid,  billar tak akui banting lesti polisi hasil visum sudah buktikan semua baca selengkapnya disini mataindonesia rizkybillar lesty hasilvisum kdrt,0.0,0.0,Netral
10/6/2022 0:00,jayachannell,  lesti kejora sudah sembuh lesllar leslar lesllar kd,0.0,0.0,Netral
10/6/2022 0:00,vallescaworld,  miller khan comeback di takdir cinta yang kupilih tempramen dan kdrt via abarbintang id kd millerkhan,0.0,0.0,Netral
10/6/2022 0:00,kilat_com,  rizky billar tak mau penuhi panggilan pemeriksaan polda metro jaya yang seharusnya digelar hari ini kami terkait kasus kddengan lesti kejora rizkybillar lestikejora kd,0.0,0.0,Netral
10/6/2022 0:00,slotsgg,  sodara kakek zeus maxwin coyy slotgg slotzeus trendingnow fyp rtpslot fypage videogames video viral trend trendingtopic lestikejora rizkibillar kdbaimwong prankvideo,0.0,0.0,Netral
10/6/2022 0:00,fajaronline,  kantongi alat bukti kdrizky billar polisi sudah bisa jadi tersangka dingin kdkebanting rizkybillar,0.0,0.0,Netral
10/6/2022 0:00,portal_pwt,  video prank rizky billar belikan kapal pesiar mewah viral lagi lesti kejora entar cicilannya gimana lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/6/2022 0:00,stankpopppppppp,  dibanting bilang kebanting pasti di cekik bilangnya kecekik leslar lestikejora kdrt,0.0,0.0,Netral
10/6/2022 0:00,yudaalexander59,  alasan rizky billar mangkir rizkybillar lestikejora kdberitaterkini,0.0,0.0,Netral
10/6/2022 0:00,rgobetofficial1,  angka pasaran taiwan hari ini adalah result shio anjing selamat kepada pemenang jackpot kdrgobet togelterpercaya,0.0,0.0,Netral
10/6/2022 0:00,moneyhustletips,  perjalanan hidup rizky billar rizkybillar lestikejora kdrizkybilar,0.0,0.0,Netral
10/6/2022 0:00,inewsbondowoso,  rizky billar disebut kembali mesra dengan lesti kejora usai insiden kd rizkibillar lestikejora kdrizkybillar,0.0,0.0,Netral
10/6/2022 0:00,matamilenialid,  tepis lakukan kdrt begini cerita versi rizky billar baca selengkapnya disini rizkybillar lestikejora kdperselingkuhan mataindonesia,0.0,0.0,Netral
10/6/2022 0:00,paragramberita,  pengacara sebut psikis rizky billar terganggu dan anggap laporan kdlesti kejora berlebihan lestikejora rizkybillar kd,0.0,0.0,Netral
10/6/2022 0:00,detikcom,  terpopuler dalam keterangan awal lesti menerangkan bahwa kditu bukan pertama kalinya tapi sudah sering dan ini puncaknya kata kombes endra zulpan kd,0.0,0.0,Netral
10/6/2022 0:00,matamilenialid,  rizky billar mangkir pemeriksaan dugaan kd baca selengkapnya disini rzikybillar lestikejora kdperselingkuhan,0.0,0.0,Netral
10/6/2022 0:00,fajaridnetwork,  muhammad rizky atau rizky billar dituding melakukan kekerasan dalam rumah tangga kdrt terhadap istrinya lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy kasuskdrt polresmetrojaksel pemeriksaan,0.0,0.0,Netral
10/6/2022 0:00,videotribun,  rizky billar disebut alami gangguan psikis karena netizen sampai harus panggil ustaz rizkybillar lestykejora beritaterkini kd selengkapnya gt,0.0,0.0,Netral
10/6/2022 0:00,seputarinews,  polisi minta keterangan adan penjaga rumah lesti kejora gal lestikejora kdpolresmetrojakartaselatan polresjaksel rizkybillar seputarinewsrcti rcti news beritaterkini,0.0,0.0,Netral
10/6/2022 0:00,rgobetofficial1,  angka keluar pasaran mongolia hari ini adalah result shio kuda selamat bagi pemenang jackpot kdrgobet togelterpercaya,0.0,0.0,Netral
10/6/2022 0:00,wahananewsdotco,  pengacara enggan bahas isu perselingkuhan rizky billar lestikejora kdrt rizkybillar penyanyi,0.0,0.0,Netral
10/6/2022 0:00,wahananewsdotco,  pengacara klaim rizky billar tak ada masalah dengan lesti lestikejora kdrt rizkybillar penyanyi,0.0,0.0,Netral
10/6/2022 0:00,wahananewsdotco,  rizky billar bantah banting dan timpuk lesti dengan bola biliar lestikejora kdrt rizkybillar penyanyi,0.0,0.0,Netral
10/6/2022 0:00,portal_pwt,  kronologi rizky billar resmi diblacklist stasiun tv lengkap dari awal sampai akhir sampai kpi juga lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/6/2022 0:00,portal_pwt,  terungkap ini hasil visum lesti kejora lebam hingga tulang di leher alami pergeseran lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/6/2022 0:00,louiepatricio07,  wow yakali kebanting wkwk way itu si rizky kan mobilnya banyak udah pada bayar pajak belum ya face monocle leslar babyel stopbayarpajak banggabayarpajak kdparahmen,1.0,0.1,Positive
10/6/2022 0:00,rgobetofficial1,  angka keluar pasaran grabpools hari ini adalah result shio kerbau selamat bagi pemenang jackpot kdrgobet togelterpercaya,0.0,0.0,Netral
10/6/2022 0:00,kepripostcom,  kepolisian mengungkapkan sejumlah fakta baru dalam pemeriksaan kasus rizkybilar yang diduga melakukan kekerasan dalam rumah tangga kd terhadap istrinya lestikejora,0.0,0.0,Netral
10/6/2022 0:00,banteneksposeid,  soal kdterhadap lesti kejora kuasa hukum rizky billar sebut berlebihan lesti lestibillar lestikejora leslar rizkybillar kd,0.0,0.0,Netral
10/6/2022 0:00,fajaronline,  adek erfil manurung bantah kliennya rizky billar membanting lesti kejora adekerfilmanurung kdlestikejora rizkybillar,0.0,0.0,Netral
10/6/2022 0:00,portalyogya,  di tengah kasus kddalam rumah tangga lesti kejora dan rizky billar ayah lesti endang mulyana ternyata tengah mengidap kanker portalyogya kdlestikejora rizkybillar,0.0,0.0,Netral
10/6/2022 0:00,fajaridnetwork,  pengacara rizky billar yakni adek erfil manurung berikan tanggapanya mengenai klienya yang diduga melakukan kekerasan dalam rumah tangga kdrt terhadap lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt,0.0,0.0,Netral
10/6/2022 0:00,banteneksposeid,  pemanggilan pertama mangkir kuasa hukum pastikan rizky billar hadir minggu depan lesti leslar lestikejora lestikdrizkybillar kd,0.0,0.0,Netral
10/6/2022 0:00,fajaridnetwork,  suami lesti kejora rizky billar mangkir dari panggilan polisi untuk menjalani pemeriksaan soal dugaan kdyang dilakukannya baca disini lt lt riskybillarmangkir rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy polresmetrojaksel,0.0,0.0,Netral
10/6/2022 0:00,chatnews_id,  rizky billar mangkir panggilan polisi rizkybillar lestikejora kd,0.0,0.0,Netral
10/6/2022 0:00,inilahbdgcom,  kronologi rizky billar ketahuan selingkuh lesti kejora langsung melabrak mereka belum sempat ngapa ngapain inilahbandung rizkybillar kenamental selingkuh kd,0.0,0.0,Netral
10/6/2022 0:00,sopphiacr,  dear sahabat tanda kekerasan itu bisa diketahui sedini mungkin kalau sudah ada indikasinya coba untuk keluar yuk dari lingkaran itu kalau sulit bisa hubungi pengada layanan atau komnas perempuan salam sehat dan bahagia selalu kekerasan kdindikasikekerasan gbv,0.0,0.0,Netral
10/6/2022 0:00,banteneksposeid,  alasan sibuk rizky billar mangkir dari panggilan polisi lesti lestikejora lestibillar lestikdrizkybillar kd,0.0,0.0,Netral
10/6/2022 0:00,rinazoet1,  dear sahabat tanda kekerasan itu bisa diketahui sedini mungkin kalau sudah ada indikasinya coba untuk keluar yuk dari lingkaran itu kalau sulit bisa hubungi pengada layanan atau komnas perempuan salam sehat dan bahagia selalu kekerasan kdindikasikekerasan gbv,0.0,0.0,Netral
10/6/2022 0:00,inewsbondowoso,  rizky billar tak hadiri panggilan polisi begini alasan kuasa hukumnya rizkibillar lestykejora kdpanggilanpolisi,0.0,0.0,Netral
10/6/2022 0:00,portalyogya,  kakek lesti kejora mengungkapkan bahwa rizky billar itu keji atas dugaan tindakan kdkepada istrinya portalyogya kdlestikejora rizkybillar,0.0,0.0,Netral
10/6/2022 0:00,totogg88,  bonus member baru buruan join dan claim sekarang juga trendingnow fyp viralindo reelsvideo trendingtopic lestikejora rizkibillar kdtotogg totogg slotgacor infoslotgacor btsarmy bb bts blackpink agentogel fyp viral,0.0,0.0,Netral
10/6/2022 0:00,loincmedia,  mengaku kena mental rizky billar mangkir dari pemeriksaan soal kd rizkybilar kd,0.2,-0.1,Negative
10/6/2022 0:00,kilat_com,  kronologi baru kdrizky billar salah bawa hp dan lesti kerjora pergoki chat mesra kdrizkybillar lestikejora,0.0,0.0,Netral
10/6/2022 0:00,insideindo_id,  rizky billar disebut merasa psikisnya terganggu usai ramainya pemberitaan dugaan kdterhadap lesti kejora baca berita selengkapnya hanya di rizkybillar rizkybillarfans lestikejora lestibillar kdrtbillar kdrt lestipurnama,0.0,0.0,Netral
10/6/2022 0:00,banteneksposeid,  lesti kejora dapat kddari sumi kakeknya ngaku marah pada rizky billar lesti lestikejora lestibillar rizkybilar kd,0.0,0.0,Netral
10/6/2022 0:00,portalyogya,  mui turut menanggapi kasus dugaan perselingkuhan dan kdyang dialami pasangan artis rizky billar dan lesti kejora portalyogya kdlestikejora rizkybillar,0.0,0.0,Netral
10/6/2022 0:00,genpi_co,  bolehkah cerai seusai jadi korban kdrt ini kajian buya yahya pengasuh pondok pesantren al bahjah cirebon kdrt,0.0,0.0,Netral
10/6/2022 0:00,matamilenialid,  kronologi kasus kdrizky billar kepada lesti kejora salah bawa ponsel hingga chat mesra baca selengkapnya disini rizkybillar lestikejora kdperselingkuhan mataindonesia,0.0,0.0,Netral
10/6/2022 0:00,poskotaofficial,  kerap alami kddari rizky billar polisi sebut lesty kejora pernah dilempar bola billiar lestykejora rizkybillar kd,0.0,0.0,Netral
10/6/2022 0:00,inilahbdgcom,  rizky billar mangkir dari laporan kdlesti kejora tapi panggil ustaz minta dirukiah inilahbandung rizkybillar ruqiyah kdrt kenamental,0.0,0.0,Netral
10/6/2022 0:00,banteneksposeid,  terungkap rumah megah yang ditinggali lesti kejora dan rizki billar ternyata ngontrak lesti lestikejora lestibillar rizkybilar kd,0.0,0.0,Netral
10/6/2022 0:00,sofimahalali,  kehidupan rizky billar kini glamor sahabat dulu rizky billar nggak punya mobil rizkybillar lesti lestikejora kdglamor,0.0,0.0,Netral
10/6/2022 0:00,serambinews,  rizkybillar chat sebelum geger kd pihaknya sampai saat ini masih menunggu konfirmasi langsung dari rizky billar terkait pemanggilan perdana,0.0,0.0,Netral
10/6/2022 0:00,detikhot,  rizky billar dilaporkan lesti kejora atas dugaan kdrt pihak rizky billar mengungkapkan ada upaya menyelesaikan kasus ini secara damai kd,0.0,0.0,Netral
10/6/2022 0:00,detikcom,  rizky billar dilaporkan lesti kejora atas dugaan kdrt pihak rizky billar mengungkapkan ada upaya menyelesaikan kasus ini secara damai kd,0.0,0.0,Netral
10/6/2022 0:00,wolipop,  rizky billar dilaporkan lesti kejora atas dugaan kdrt pihak rizky billar mengungkapkan ada upaya menyelesaikan kasus ini secara damai kd,0.0,0.0,Netral
10/6/2022 0:00,tribunkaltim,  pihak rizky billar bantah lakukan kdrt minta pemeriksaan diundur kuasa hukum psikisnya terganggu tribunkaltim kdrizkybillar lestikejora lewat ribunkaltim,0.0,0.0,Netral
10/6/2022 0:00,lrckjham,  untuk lebih lengkapnya bisa kunjungi website lrc kjham pada tautan berikut ini lrckjham kdwomensrights humanrights,0.0,0.0,Netral
10/6/2022 0:00,radarsolo_,  rizky billar tak hadir langsung memenuhi panggilan polres jakarta selatan atas dugaan kekerasan dalam rumah tangga kdrt terhadap lesti kejora hari ini rizkybilar rizkybillar lestikejora kd,0.0,0.0,Netral
10/6/2022 0:00,ceklissatucom,  polisi segera panggil baim wong terkait prank kdkdprank polisi baimwong paulaverhoeven,0.0,0.0,Netral
10/6/2022 0:00,kompascom,  rizky billar tidak hadir untuk menjalani pemeriksaan pada kamis menurut kuasa hukum rizky terganggu psikisnya hype rizkybillar lestikejora kdjakarta polisi netizen psikis jernihmelihatdunia baca di,0.0,0.0,Netral
10/6/2022 0:00,wdynff,  karna kasus kdrt risky billar di pecat sebagai host dangdut academy kdriskybillar kalianpantasmati redvelvet banjir president,0.0,0.0,Netral
10/6/2022 0:00,fajaridnetwork,  rizky billar mangkir dari panggilan pollisi untuk jalani melakukan pemeriksaan terkait laporan dari istrinya lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy kasuskdrt polresmetrojaksel pemeriksaan,0.0,0.0,Netral
10/6/2022 0:00,infopedia_1,  karena emosi rizky billar lempar bola biliar ke lesti kejora selengkapnya disini backhand index point riskybillar lestikejora kdberitaviral,0.0,0.0,Netral
10/6/2022 0:00,sofimahalali,  kelakuan rizky billar dibongkar sahabat rela pinjam mobil demi kencani wanita lestibillar lesti lestikejora rizkybillar kd,0.0,0.0,Netral
10/6/2022 0:00,lintas_mnctv,  bukan pertama kali lakukan kdrt rizky billar pernah lempar bola biliar ke lesti kejora hal ini diungkap polisi menurut keterangan lesti selengkapnya mnctv mnctvnews lestykejora lestikejora rizkybillar artis artisindonesia kd,0.0,0.0,Netral
10/6/2022 0:00,lensartv,  beredar foto presiden joko widodo menjenguk artis lesti kejora tampak dalam foto itu presiden jokowi berdiri di samping ranjang ehmm menurut kamu itu hasil penggabungan gambar alias editan atau asli jokowi lestikejora rizkybillar kdrt viral hoaks beritahoaks,0.0,0.0,Netral
10/6/2022 0:00,feniiamelia_,  rizky billar mangkir dari pemeriksaan polisi yang harusnya dilakukan hari ini mixue banjir presiden somethinc pintu pixy ujan kdtrending trend pamali,0.0,0.0,Netral
10/6/2022 0:00,ppaisyiyah,  perasaan bersalah bahkan menjadi salah satu alasan para korban memilih untuk tidak melapor oleh karena itu dibutuhkan dukungan pemulihan dan penyelesaian yang berpihak kepada korban dari semua pihak agar korban mendapatkan keadilan hentikankekerasan aisyiyah kdrt,0.0,0.0,Netral
10/6/2022 0:00,ppaisyiyah,  sahabat aisyiyah korban kekerasan seksual memilih untuk tidak melapor mengapa korban kekerasan seksual enggan untuk melapor hentikankekerasanseksual perempuanbicara aisyiyah muhammadiyah kd,0.0,0.0,Netral
10/6/2022 0:00,koranjakarta_id,  rizky billar tidak hadir penuhi panggilan pemeriksaan polrestro jaksel koranjakarta lestikejora rizkybillar kdpolres polisi kondisiterkini indonesia news update,0.0,0.0,Netral
10/6/2022 0:00,videotribun,  viral video rizky billar emosi ke lesti aku kerja banting tulang demi kamu mana sempat macam macam videoviral rizkybillar lestikejora lestykejora emosi kdselingkuh,0.0,0.0,Netral
10/6/2022 0:00,tribunlombokcom,  pihak rizky billar meminta polisi menunda pemeriksaan terkait kasus kdterhadap lesti kejora pengacara rizky billar menyebut kliennya sedang sibuk lesti billar kdrt lestikejora rizkybillar selingkuh polisi kekerasan,0.0,0.0,Netral
10/6/2022 0:00,poskotaofficial,  dipanggil polisi polres jakarta selatan harapkan rizky billar hadir polisi polresjakartaselatan rizkybillar poskota lestykejora kd,0.0,0.0,Netral
10/6/2022 0:00,doktersehatcom,  kekerasan dalam rumah tangga atau kdadalah perbuatan yang tidak dapat dibenarkan hal ini akan memberikan dampak buruk bagi pasangan lantas apa penyebab dari kdrt bagaimana mencegahnya simak pada gambar berikut yuk teman sehat wink face doktersehat doktersehatcom kd,0.0,0.0,Netral
10/6/2022 0:00,rbgid_,  gagal diperiksa hari ini rizky billar kena mental rizkybilar lesti kdberitaterkini lewat bg id semua fakta dan berita terbaru ada di sini,0.2,-0.1,Negative
10/6/2022 0:00,kominfodiy,  sedulur bisa simak infografis di atas untuk mengetahui lebih jelasnya smile face smile eye kdstopkdjogjaistimewa kominfodiy,0.1,0.3,Positive
10/6/2022 0:00,vivacoid,  polisi menegaskan hasil visum terhadap artis lesti kejora sudah jelas menunjukkan ada kekerasan dalam rumah tangga kdrt yang dilakukan rizky billar ke istrinya itu vivacoid lestykejora rizkybillar leslar kdrt,0.0,0.0,Netral
10/6/2022 0:00,tribunlombokcom,  rizky billar disebut sempat lempar bola biliar ke arah lesti kejora beruntung rizky billar terpeleset hingga lemparannya tak mengenai lesti kejora lesti billar kdrt lestikejora rizkybillar selingkuh polisi kekerasan,0.0,0.0,Netral
10/6/2022 0:00,murianewscom,  dugaan kdrt rizky billar mangkir dari pemeriksaan polisi selengkapnya klik tautan berikut ini jakarta rizkybillar mangkir kd,0.0,0.0,Netral
10/6/2022 0:00,inilahbdgcom,  kuasa hukum bantah rizky billar lakukan kdterhadap lesti kejora itu berlebihan inilahbandung rizkybillar kdkuasahukum info,0.0,0.0,Netral
10/6/2022 0:00,winjgr,  rizky billar mengaku terganggu psikologisnya dengan isu kdrt rizky billar pun tak penuhi panggilan polisi dan tengah menunggu konsultasi dengan ustaz kd,0.0,0.0,Netral
10/6/2022 0:00,inilahbdgcom,  psikisnya terganggu hingga harus panggil ustaz rizky billar tak hadiri pemeriksaan kasus kdlesti kejora inilahbandung rizkybillar kenamental mangkir kdhotnews,0.0,0.0,Netral
10/6/2022 0:00,suara_pwt,  rizky billar mangkir dari panggilan polisi karena psikis terganggu kok bisa rizkybilar lestikdlesti kd,0.0,0.0,Netral
10/6/2022 0:00,kompascom,  kabid humas polda metro jakarta komes endra zulpan mengungkapkan hasil visum tersebut memperkuat bukti penganiayaan yang dialami lesti lesti rizkybillar kd,0.0,0.0,Netral
10/6/2022 0:00,_bukankamu_,  kdrizky billar ke lesti kejora rekayasa ini hasil pemeriksaannya rizkybilar lestykejora lestibillar kdmixue jodie di bully obgyn suci x pelawak kalianpantasmati iwanbuleout segera masuk sidang jokowi banjir akbar tanjung bela tangga pintu,0.0,0.0,Netral
10/6/2022 0:00,detikcom,  rizky billar mengaku terganggu psikologisnya dengan isu kdrt rizky billar pun tak penuhi panggilan polisi dan tengah menunggu konsultasi dengan ustaz kd,0.0,0.0,Netral
10/6/2022 0:00,wolipop,  rizky billar mengaku terganggu psikologisnya dengan isu kdrt rizky billar pun tak penuhi panggilan polisi dan tengah menunggu konsultasi dengan ustaz kd,0.0,0.0,Netral
10/6/2022 0:00,detikhot,  rizky billar mengaku terganggu psikologisnya dengan isu kdrt rizky billar pun tak penuhi panggilan polisi dan tengah menunggu konsultasi dengan ustaz kd,0.0,0.0,Netral
10/6/2022 0:00,dwiyuli_sw,  rizkybilar lestykejora kdrt,0.0,0.0,Netral
10/6/2022 0:00,mapaybandungcom,  rizky billar berpeluang jadi tersangka kdrt polisi kami khawatir dia hilangkan barang bukti rizkybillar kdlestikejora,0.0,0.0,Netral
10/6/2022 0:00,sofimahalali,  terungkap rumah megah yang ditinggali lesti kejora dan rizki billar ternyata ngontrak rizkybilar lesti lestibillar lestikdkdlestikejora,0.0,0.0,Netral
10/6/2022 0:00,detikhot,  rizky billar membantah tuduhan kdyang dilaporkan lesti kejora kuasa hukum menyebut tuduhan kditu berlebihan kd,0.0,0.0,Netral
10/6/2022 0:00,detikcom,  rizky billar membantah tuduhan kdyang dilaporkan lesti kejora kuasa hukum menyebut tuduhan kditu berlebihan kd,0.0,0.0,Netral
10/6/2022 0:00,wolipop,  rizky billar membantah tuduhan kdyang dilaporkan lesti kejora kuasa hukum menyebut tuduhan kditu berlebihan kd,0.0,0.0,Netral
10/6/2022 0:00,poskotaofficial,  polisi akan panggil baim dan paula terkait dengan video prank kdrt polisi kdbaim paula video prank,0.0,0.0,Netral
10/6/2022 0:00,wahananewsdotco,  polisi sampaikan hasil visum kdlesti kejora ada kekerasan benda tumpul kdrt kekerasan suamipukulistri artis,0.0,0.0,Netral
10/6/2022 0:00,eksplisito,  apa itu perjanjian pranikah yang dibuat pasangan lesti kejora rizky billar lesti lestibillar lestykejora lestikdleslar rizkybillar kdpranikah perjanjian eksplisitikreatifmedia,0.0,0.0,Netral
10/6/2022 0:00,wolipop,  polisi mengagendakan pemeriksaan rizky billar di polres jaksel siang ini rizky billar absen pemeriksaan polisi dengan alasan kd,0.0,0.0,Netral
10/6/2022 0:00,detikhot,  polisi mengagendakan pemeriksaan rizky billar di polres jaksel siang ini rizky billar absen pemeriksaan polisi dengan alasan kd,0.0,0.0,Netral
10/6/2022 0:00,detikcom,  polisi mengagendakan pemeriksaan rizky billar di polres jaksel siang ini rizky billar absen pemeriksaan polisi dengan alasan kd,0.0,0.0,Netral
10/6/2022 0:00,paradapos,  fakta baru ternyata rumah mewah rizki billar dan lesti kejora yang jadi lokasi kdhanya ngontrak leslar rizkybilar lestikejora kd,0.0,0.0,Netral
10/6/2022 0:00,aprlia_sherin,  video lawas rizky billar remas paha atta halilintar tuai sorotan beneran gay rizkybilar lestikejora kdgay,0.5833333333333334,0.4166666666666667,Positive
10/6/2022 0:00,deskjabar,  rizky billar diduga pernah lempar lesti kejora dengan bola biliar polda metro jaya ungkap peristiwanya lestikejora lesti lestibillar rizkybilar kd,0.0,0.0,Netral
10/6/2022 0:00,beritajatimcom,  bentuk bentuk kdyang perlu diwaspadai surabaya kasus yang sedang banyak muncul dalam medium salah satunya adalah kekerasan dalam rumah tangga atau kdrt hal ikuti ragam bentukkdrt kdrt waspada via eritajatimcom,0.0,0.0,Netral
10/6/2022 0:00,requisitoire,  hasil visum sudah keluar polisi beberkan daftar luka luka di tubuh lesti ngeri netizen auto ngelus dada reqnews kdrizkybillar lestikejora hasilvisum polisi,0.0,0.0,Netral
10/6/2022 0:00,fajaridnetwork,  polisi menemukan fakta baru terhadap kasus dugaan rizky billar yang melakukan kekerasan dalam rumah tangga kdrt ke istrinya lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy kasuskdrt polresmetrojaksel,0.0,0.0,Netral
10/6/2022 0:00,tribunpontianak,  jelang kedatangan rizky billar di polres metro jakarta selatan untuk diperiksa soal kasus kdyang dilakukannya kepada lesti kejora sumber rizkybillar lestikejora kddiperiksa pelawak bela selingkuh,0.0,0.0,Netral
10/6/2022 0:00,wolipop,  lesti kejora mengaku kdyang dilakukan rizky bilalr sudah berulang ulang lesti kejora mengaku tak kuat lagi hingga lapor polisi simak pengakuannya kd,0.0,0.0,Netral
10/6/2022 0:00,detikcom,  lesti kejora mengaku kdyang dilakukan rizky bilalr sudah berulang ulang lesti kejora mengaku tak kuat lagi hingga lapor polisi simak pengakuannya kd,0.0,0.0,Netral
10/6/2022 0:00,inilahbdgcom,  usai alami kddari rizky billar hetty koes endang berpendapat lesti kejora patuhi suami yang salah inilahbandung rizkybillar lestikejora leslar kdhettykoseendang artist,0.0,0.0,Netral
10/6/2022 0:00,sryls_14,  ada apa dengan tahun kd tragedikanjuruhan leslar,0.0,0.0,Netral
10/6/2022 0:00,detikhot,  lesti kejora mengaku kdyang dilakukan rizky bilalr sudah berulang ulang lesti kejora mengaku tak kuat lagi hingga lapor polisi simak pengakuannya kd,0.0,0.0,Netral
10/6/2022 0:00,raidou_survivor,  pihak kepolisian ungkap soal hasil visum lesti kejora terkait kdyang dilakukan oleh rizky billar domesticviolence domesticabuse domesticviolenceawarenessmonth kdlestikejora lestibillar lestikdrizkybillar,0.0,0.0,Netral
10/6/2022 0:00,tribunkaltim,  endang mulyana tak beri ampun minta lesti kejora gugat cerai rizky billar tribunkaltim lestikejora kdrizkybillar lewat ribunkaltim,0.0,0.0,Netral
10/6/2022 0:00,tribunjambiku,  lesti kejora pernah dilempar bola biliar oleh rizky billar polisi tidak kena kepala lesti via ribunjambiku lestikejora rizkybillar kdrt,0.0,0.0,Netral
10/6/2022 0:00,inewsbondowoso,  rizky billar dijadwalkan hari ini diperiksa begini ancaman hukuman yang menunggunya rizkybillar rizkybilar lestykejora lesty kdsuratpanggilan,0.0,0.0,Netral
10/6/2022 0:00,detikhot,  polisi menyebut tidak ada rekayasa kasus kdyang dialami lesti kejora hasil visum lesti kejora menjadi bukti telak kd,0.0,0.0,Netral
